Sleep_Stage,MeanP_Theta_O2,MedianF_Theta_O2,MeanF_Theta_O2,Spectral Edge_Theta_O2,PeakF_Theta_O2
REM,0.00027,7.61756,11.48878,10.48976,7.86732
REM,0.00019,6.99317,11.73854,10.86439,4.87024
REM,0.00022,6.86829,11.48878,10.24,7.86732
REM,0.0002,6.99317,11.98829,11.11415,3.9961
REM,0.00025,7.11805,11.61366,10.48976,7.86732
REM,0.00015,6.2439,11.98829,10.73951,3.87122
REM,0.00065,3.74634,12.11317,9.61561,2.37268
REM,0.0002,6.86829,11.86341,10.86439,3.9961
REM,0.00024,7.11805,11.73854,10.86439,7.11805
REM,0.00016,6.49366,12.23805,10.61463,4.87024
REM,0.00033,7.61756,12.11317,10.98927,8.74146
REM,0.00022,7.11805,11.48878,10.73951,7.24293
REM,0.00029,7.11805,11.23902,9.86537,8.36683
REM,0.00018,7.11805,12.4878,11.11415,7.3678
REM,0.00017,5.99415,11.86341,9.99024,3.9961
REM,0.00033,7.9922,11.23902,10.24,8.24195
REM,0.00021,6.99317,11.86341,10.73951,4.12098
REM,0.0002,6.86829,11.73854,10.73951,3.87122
REM,0.00019,6.2439,11.3639,9.86537,4.12098
REM,0.00017,6.74341,12.23805,10.48976,4.24585
REM,0.0002,6.99317,11.73854,10.48976,7.86732
REM,0.0002,6.86829,11.61366,10.48976,3.87122
REM,0.00018,7.11805,11.86341,10.86439,7.3678
REM,0.00022,6.99317,11.61366,10.48976,4.12098
REM,0.00024,5.99415,12.11317,10.61463,4.24585
REM,0.00018,5.99415,11.86341,10.61463,3.9961
REM,0.00025,7.3678,11.73854,10.98927,7.49268
REM,0.0002,6.61854,11.98829,10.73951,4.49561
REM,0.0002,6.2439,11.73854,9.74049,3.9961
REM,0.00027,6.99317,10.98927,9.86537,7.3678
REM,0.00022,6.74341,11.61366,9.86537,6.99317
REM,0.0002,6.86829,11.73854,10.36488,2.99707
REM,0.0002,6.11902,12.11317,10.48976,4.12098
REM,0.0003,7.24293,11.61366,10.36488,7.3678
REM,0.00016,5.61951,12.86244,10.61463,3.9961
REM,0.0003,7.74244,11.48878,10.86439,7.74244
REM,0.00023,7.24293,11.23902,10.11512,7.61756
REM,0.00021,6.74341,11.73854,10.48976,4.12098
REM,0.00023,6.74341,11.3639,10.24,4.12098
REM,0.0002,7.11805,11.48878,10.36488,4.12098
REM,0.0031,6.36878,12.11317,10.48976,6.11902
REM,0.00031,6.99317,11.48878,10.86439,8.11707
REM,0.0002,6.2439,11.86341,10.11512,4.12098
REM,0.00026,6.36878,11.73854,10.24,4.12098
REM,0.00022,5.99415,11.98829,10.48976,3.9961
NREM,0.00031,6.36878,11.3639,9.99024,4.99512
NREM,0.00033,6.2439,11.61366,10.11512,3.9961
NREM,0.00023,5.86927,11.86341,10.24,3.12195
NREM,0.00027,5.74439,11.86341,9.99024,3.9961
NREM,0.0003,5.99415,11.23902,9.99024,4.12098
NREM,0.00033,6.36878,12.11317,10.61463,4.99512
NREM,0.00031,6.2439,11.3639,10.24,4.24585
NREM,0.00034,6.86829,11.3639,10.24,3.9961
NREM,0.00037,6.74341,10.98927,9.99024,6.86829
NREM,0.00031,6.11902,11.23902,10.11512,3.9961
NREM,0.0003,5.99415,11.23902,9.99024,3.87122
NREM,0.00079,6.99317,15.60976,12.98732,3.87122
NREM,0.00034,7.49268,12.11317,10.98927,4.99512
NREM,0.00039,6.74341,12.11317,10.61463,3.9961
NREM,0.00039,7.74244,11.86341,10.73951,7.74244
NREM,0.00044,7.11805,11.3639,10.24,4.12098
NREM,0.0004,7.11805,11.61366,10.61463,4.24585
NREM,0.00051,6.49366,11.23902,10.11512,7.3678
NREM,0.00046,5.61951,11.73854,10.11512,4.24585
NREM,0.00043,5.86927,11.48878,9.99024,4.24585
NREM,0.00048,6.2439,11.11415,9.99024,4.12098
NREM,0.00045,6.49366,11.23902,10.24,4.12098
NREM,0.00053,6.11902,11.11415,9.86537,5.12
NREM,0.00046,6.2439,11.11415,9.74049,4.12098
NREM,0.0005,6.36878,11.11415,9.86537,4.24585
NREM,0.00048,6.86829,11.3639,10.11512,4.12098
NREM,0.0006,6.99317,10.86439,9.74049,7.86732
NREM,0.00049,5.99415,11.23902,10.11512,3.9961
NREM,0.00049,5.99415,11.23902,10.11512,3.87122
NREM,0.0005,6.36878,11.11415,9.86537,4.12098
NREM,0.00057,6.2439,10.98927,9.74049,4.24585
NREM,0.00067,6.61854,10.98927,9.86537,4.99512
NREM,0.00047,6.49366,11.23902,9.74049,3.9961
NREM,0.00058,6.74341,11.11415,9.74049,4.12098
NREM,0.00056,6.61854,11.23902,10.24,4.12098
NREM,0.00061,6.36878,10.98927,9.86537,4.12098
NREM,0.00059,6.36878,10.61463,9.61561,4.12098
NREM,0.00048,6.11902,11.48878,9.99024,3.9961
NREM,0.00055,6.74341,10.86439,9.86537,2.99707
NREM,0.00067,6.11902,10.86439,9.86537,4.12098
NREM,0.00056,6.86829,11.11415,9.86537,7.3678
NREM,0.00075,6.2439,10.61463,9.36585,4.12098
NREM,0.00061,6.99317,10.86439,9.99024,7.86732
NREM,0.00055,6.61854,10.98927,9.61561,3.9961
NREM,0.00066,6.11902,10.73951,9.49073,4.12098
NREM,0.0007,6.36878,10.86439,9.86537,4.12098
NREM,0.00074,5.86927,10.61463,9.36585,6.11902
NREM,0.00063,5.86927,10.61463,9.74049,4.99512
NREM,0.00059,6.49366,11.11415,10.11512,4.12098
NREM,0.00073,5.74439,10.36488,9.24098,3.9961
NREM,0.00068,6.11902,10.73951,9.61561,7.11805
NREM,0.00067,5.74439,10.48976,9.24098,3.9961
NREM,0.00067,5.74439,10.61463,9.1161,3.9961
NREM,0.00058,6.36878,10.86439,9.86537,3.9961
NREM,0.00058,5.86927,10.48976,8.99122,4.99512
NREM,0.00062,5.49463,10.86439,9.49073,3.9961
NREM,0.00068,5.99415,10.24,9.1161,4.99512
NREM,0.0007,5.61951,10.36488,8.74146,2.99707
NREM,0.00066,5.86927,10.48976,9.24098,3.9961
NREM,0.00069,5.12,10.48976,9.1161,3.9961
NREM,0.00075,5.61951,10.36488,8.86634,5.12
NREM,0.00065,5.61951,10.24,8.99122,3.9961
NREM,0.00063,5.61951,10.48976,9.24098,4.12098
NREM,0.00063,5.74439,10.48976,9.24098,3.9961
NREM,0.00068,5.24488,10.61463,8.86634,3.9961
NREM,0.00065,5.99415,10.48976,9.1161,2.99707
NREM,0.00064,6.2439,10.61463,9.49073,7.24293
NREM,0.00064,5.74439,10.36488,9.36585,4.12098
NREM,0.00071,5.74439,10.24,9.1161,5.24488
NREM,0.0007,6.36878,10.73951,9.49073,3.9961
NREM,0.0006,5.61951,10.73951,9.74049,4.74537
NREM,0.00074,5.61951,10.86439,9.49073,4.12098
NREM,0.0006,6.2439,10.86439,9.61561,3.9961
NREM,0.00074,5.86927,10.61463,9.49073,3.87122
NREM,0.00069,6.11902,10.36488,9.24098,3.9961
NREM,0.00071,6.11902,10.86439,9.61561,5.24488
NREM,0.00075,5.86927,10.86439,8.99122,7.24293
NREM,0.00062,5.99415,10.48976,9.86537,4.12098
NREM,0.00069,5.36976,10.48976,9.1161,3.87122
NREM,0.00068,5.74439,10.61463,9.36585,4.12098
NREM,0.00061,5.74439,10.73951,9.49073,7.9922
NREM,0.0008,5.74439,10.24,8.99122,7.9922
NREM,0.00058,6.61854,10.48976,9.74049,6.74341
NREM,0.00077,5.86927,10.61463,9.24098,4.12098
NREM,0.00061,6.2439,10.86439,9.49073,4.12098
NREM,0.00062,5.86927,10.61463,9.36585,4.62049
NREM,0.00068,5.86927,10.48976,9.1161,4.12098
NREM,0.00073,6.49366,10.61463,9.61561,8.36683
NREM,0.00071,6.36878,11.11415,10.11512,6.99317
NREM,0.00063,7.24293,10.86439,10.11512,7.74244
NREM,0.00057,6.49366,11.11415,9.74049,7.11805
NREM,0.00054,5.99415,11.11415,9.61561,5.24488
NREM,0.0005,5.74439,11.23902,9.74049,4.12098
NREM,0.00053,6.74341,11.11415,9.74049,7.11805
NREM,0.00053,6.11902,11.61366,10.11512,4.12098
NREM,0.00042,6.49366,11.23902,9.99024,4.12098
REM,0.00147,4.49561,12.73756,10.36488,4.99512
REM,0.0004,6.86829,12.11317,10.73951,4.24585
REM,0.00038,6.49366,11.61366,10.24,3.12195
REM,0.00037,5.74439,12.11317,10.48976,3.9961
REM,0.00052,5.86927,11.73854,9.86537,4.37073
REM,0.00048,6.61854,11.73854,10.61463,4.24585
REM,0.00048,6.2439,11.86341,10.24,4.24585
REM,0.00052,5.99415,11.3639,10.24,4.12098
REM,0.00053,5.36976,11.73854,10.24,4.12098
REM,0.00046,5.36976,11.48878,10.24,4.24585
REM,0.0082,3.62146,9.99024,6.86829,3.62146
NREM,0.00036,7.74244,11.73854,10.86439,8.24195
NREM,0.00035,7.49268,11.61366,10.98927,7.49268
NREM,0.00029,7.74244,11.86341,10.98927,7.9922
NREM,0.00028,7.11805,11.73854,10.36488,8.86634
NREM,0.00024,6.99317,11.98829,10.61463,3.9961
NREM,0.00026,7.11805,11.98829,10.48976,8.36683
NREM,0.00026,6.99317,11.86341,10.61463,4.12098
NREM,0.00022,6.49366,12.11317,10.61463,4.37073
NREM,0.00023,6.99317,11.98829,10.73951,7.11805
NREM,0.00027,6.2439,11.98829,10.36488,3.9961
NREM,0.00029,6.74341,11.86341,10.61463,6.74341
NREM,0.00024,6.2439,11.98829,10.48976,3.87122
NREM,0.00028,6.86829,11.86341,10.48976,6.99317
NREM,0.00023,6.99317,12.11317,11.11415,6.99317
NREM,0.0003,6.49366,11.98829,10.86439,4.24585
NREM,0.01479,3.62146,7.74244,6.36878,3.74634
NREM,0.00036,7.11805,11.23902,10.24,4.12098
NREM,0.00044,5.24488,11.11415,9.49073,4.12098
NREM,0.00042,5.12,11.3639,9.86537,4.12098
NREM,0.00038,6.74341,11.11415,10.11512,4.12098
NREM,0.00045,6.2439,11.23902,10.11512,4.12098
NREM,0.00036,5.86927,11.86341,10.36488,3.9961
NREM,0.00042,5.86927,11.3639,9.74049,4.24585
NREM,0.00045,6.49366,11.11415,9.86537,6.86829
NREM,0.00048,6.86829,11.3639,9.99024,4.12098
NREM,0.00045,6.36878,11.23902,10.24,4.12098
NREM,0.00048,6.74341,11.11415,9.61561,4.12098
NREM,0.00044,6.36878,11.23902,9.99024,3.9961
NREM,0.00051,6.2439,11.3639,9.99024,3.9961
NREM,0.00048,6.61854,11.23902,9.99024,7.24293
NREM,0.00041,6.36878,11.23902,10.24,4.24585
NREM,0.00041,5.36976,11.73854,9.99024,3.9961
NREM,0.00047,6.11902,11.11415,9.86537,4.99512
NREM,0.00047,5.74439,11.23902,9.86537,4.12098
NREM,0.00048,5.61951,11.23902,9.86537,5.24488
NREM,0.00047,5.49463,11.3639,9.86537,3.9961
NREM,0.00054,5.86927,11.3639,10.11512,3.9961
NREM,0.00052,5.86927,11.23902,9.86537,4.12098
NREM,0.00056,5.61951,10.98927,9.86537,4.12098
NREM,0.00064,6.49366,10.24,9.61561,4.12098
NREM,0.0006,5.99415,10.73951,9.61561,5.12
NREM,0.00045,5.61951,11.23902,9.74049,5.12
NREM,0.00051,5.99415,11.23902,9.86537,4.49561
NREM,0.00064,6.2439,10.98927,9.49073,7.61756
NREM,0.00058,5.86927,11.11415,9.86537,3.9961
NREM,0.0006,5.74439,10.86439,9.74049,3.9961
NREM,0.00055,6.86829,10.98927,9.86537,4.12098
NREM,0.00052,5.86927,11.11415,9.49073,4.12098
NREM,0.00057,5.36976,10.98927,9.74049,4.24585
NREM,0.00055,5.49463,10.61463,9.36585,4.12098
NREM,0.00063,5.74439,11.11415,9.74049,4.24585
NREM,0.00049,5.99415,11.3639,10.11512,5.12
NREM,0.00067,6.2439,10.73951,9.61561,7.3678
NREM,0.00051,6.11902,11.11415,10.11512,4.24585
NREM,0.00057,5.61951,11.11415,9.74049,4.12098
NREM,0.00063,5.74439,10.61463,9.36585,3.9961
NREM,0.00058,5.99415,11.23902,9.86537,3.9961
NREM,0.00063,5.49463,10.73951,9.61561,3.9961
NREM,0.00055,5.99415,10.86439,9.61561,4.12098
NREM,0.00071,5.61951,10.61463,9.24098,3.9961
NREM,0.00074,5.86927,10.61463,9.49073,4.24585
NREM,0.00064,5.61951,10.61463,9.49073,3.9961
NREM,0.00059,5.86927,10.48976,9.49073,5.24488
NREM,0.00069,6.11902,10.73951,9.49073,4.62049
NREM,0.00062,5.49463,10.86439,9.36585,4.12098
NREM,0.00074,6.2439,10.61463,9.36585,4.12098
NREM,0.00057,5.86927,11.48878,9.86537,3.9961
NREM,0.00068,5.74439,10.48976,9.49073,2.99707
NREM,0.0007,5.61951,10.61463,9.24098,3.9961
NREM,0.00057,5.74439,10.98927,9.74049,3.9961
NREM,0.0008,6.11902,10.24,9.1161,4.12098
NREM,0.00065,5.99415,10.73951,9.61561,4.24585
NREM,0.00065,5.36976,10.36488,9.1161,4.12098
NREM,0.00108,5.24488,10.24,8.86634,3.24683
NREM,0.00067,5.74439,11.11415,9.74049,3.24683
NREM,0.00059,5.86927,10.73951,9.61561,4.12098
NREM,0.00056,5.74439,10.98927,9.36585,4.24585
NREM,0.00058,6.11902,10.98927,9.86537,4.99512
NREM,0.00057,5.86927,11.3639,10.11512,2.99707
NREM,0.0007,5.74439,10.61463,9.24098,4.12098
NREM,0.00048,5.36976,11.3639,9.99024,4.12098
NREM,0.00067,5.24488,10.61463,9.36585,4.12098
NREM,0.00064,5.61951,10.73951,9.24098,3.9961
NREM,0.00061,5.99415,10.98927,9.99024,5.12
NREM,0.00057,5.36976,10.86439,9.74049,4.12098
NREM,0.00058,5.49463,11.11415,9.61561,4.24585
NREM,0.00056,5.12,10.86439,9.61561,4.12098
NREM,0.00064,5.99415,10.73951,9.24098,3.9961
NREM,0.00065,5.49463,11.11415,9.24098,5.12
NREM,0.00059,5.86927,11.11415,9.61561,7.61756
NREM,0.00049,4.99512,11.11415,9.61561,4.12098
NREM,0.00298,3.62146,10.73951,8.36683,1.99805
NREM,0.00032,7.61756,11.86341,10.73951,8.24195
NREM,0.00031,6.99317,11.23902,10.36488,6.86829
NREM,0.00025,6.74341,11.73854,10.36488,3.87122
NREM,0.00024,6.74341,11.73854,10.61463,4.12098
NREM,0.0003,6.74341,11.23902,9.99024,3.9961
NREM,0.00029,5.86927,11.23902,9.61561,6.86829
NREM,0.00034,6.2439,11.11415,9.49073,8.24195
NREM,0.00028,5.49463,11.61366,9.49073,4.74537
NREM,0.00031,6.11902,11.48878,10.11512,3.87122
NREM,0.00032,5.99415,10.98927,9.49073,7.86732
NREM,0.00023,5.99415,11.61366,9.99024,6.61854
REM,0.00018,6.36878,12.73756,10.98927,3.87122
REM,0.00029,7.86732,12.11317,11.3639,8.61659
REM,0.00021,6.2439,12.11317,10.36488,3.9961
REM,0.00035,7.86732,11.86341,11.11415,8.36683
REM,0.00019,6.61854,12.36293,10.61463,3.87122
REM,0.00018,7.11805,12.36293,11.23902,3.9961
REM,0.00027,7.24293,12.11317,10.86439,7.86732
REM,0.00017,6.61854,12.73756,11.11415,3.87122
REM,0.00015,6.61854,12.86244,10.98927,3.9961
REM,0.00074,4.74537,11.3639,9.74049,2.74732
REM,0.00019,6.49366,12.61268,11.11415,3.74634
REM,0.00035,7.74244,11.61366,10.73951,8.11707
REM,0.00019,6.2439,12.73756,10.61463,3.87122
REM,0.00023,6.36878,11.86341,10.73951,3.87122
REM,0.00023,6.86829,12.23805,10.98927,4.12098
REM,0.00022,6.99317,12.98732,11.11415,3.9961
REM,0.0004,7.61756,12.36293,10.98927,7.49268
REM,0.00019,6.74341,12.61268,10.98927,3.87122
REM,0.00026,7.61756,12.23805,11.23902,9.61561
REM,0.00037,7.86732,11.3639,10.48976,8.49171
REM,0.00036,7.61756,11.61366,10.73951,7.11805
REM,0.00025,6.99317,12.11317,10.98927,3.9961
REM,0.00022,6.86829,12.23805,10.73951,3.74634
REM,0.00023,6.74341,11.98829,10.61463,3.87122
REM,0.00023,7.11805,12.23805,11.23902,7.3678
REM,0.00031,7.24293,11.73854,10.73951,7.24293
REM,0.00026,7.11805,12.11317,11.11415,4.74537
REM,0.00022,6.61854,12.11317,10.61463,3.9961
REM,0.00025,6.99317,12.36293,10.86439,7.74244
REM,0.00038,7.74244,11.73854,10.73951,7.74244
REM,0.00036,7.9922,11.86341,10.73951,8.24195
REM,0.00025,7.3678,12.36293,11.23902,8.36683
NREM,0.00055,7.86732,11.61366,11.11415,7.9922
NREM,0.00047,8.11707,11.86341,11.3639,8.11707
NREM,0.00028,6.99317,11.86341,10.24,3.9961
NREM,0.00038,7.86732,12.36293,11.11415,7.74244
NREM,0.00034,7.61756,11.98829,10.61463,8.24195
NREM,0.00019,7.9922,12.4878,11.48878,3.9961
NREM,0.00021,7.3678,11.61366,10.36488,3.9961
NREM,0.00018,6.86829,11.48878,10.11512,3.9961
NREM,0.00039,4.87024,10.86439,9.61561,4.12098
NREM,0.00027,7.9922,11.3639,10.61463,8.61659
NREM,0.0002,7.24293,12.23805,10.73951,4.12098
NREM,0.00026,8.49171,11.61366,10.73951,8.61659
NREM,0.00028,7.74244,11.48878,10.48976,8.61659
NREM,0.0002,7.61756,11.3639,10.24,8.24195
NREM,0.00031,7.49268,11.61366,10.24,4.12098
NREM,0.00027,7.86732,11.23902,9.99024,8.61659
NREM,0.00022,6.99317,11.23902,10.24,7.9922
NREM,0.00021,6.99317,11.61366,10.48976,7.74244
NREM,0.00025,7.11805,11.11415,9.74049,3.9961
NREM,0.00027,7.11805,11.73854,10.48976,7.11805
NREM,0.00019,6.74341,11.86341,10.36488,3.9961
NREM,0.00019,6.74341,11.61366,10.36488,3.9961
NREM,0.00019,6.74341,12.11317,10.73951,3.87122
NREM,0.0002,5.86927,11.98829,10.48976,3.9961
NREM,0.00021,5.36976,11.3639,9.99024,3.9961
NREM,0.00021,5.86927,11.3639,9.86537,3.9961
NREM,0.00026,5.36976,11.61366,9.86537,3.9961
NREM,0.00024,6.36878,11.3639,9.86537,3.9961
NREM,0.00022,5.61951,11.86341,10.11512,3.9961
NREM,0.0003,5.49463,11.3639,10.11512,4.87024
NREM,0.00026,5.74439,11.73854,10.24,3.9961
NREM,0.00023,5.86927,11.86341,10.48976,3.9961
NREM,0.00029,5.61951,11.86341,10.11512,3.9961
NREM,0.00029,5.36976,11.3639,9.74049,4.74537
NREM,0.00027,5.61951,11.61366,10.11512,4.74537
NREM,0.00032,5.36976,10.86439,9.74049,4.87024
NREM,0.00022,5.74439,11.73854,10.48976,4.99512
NREM,0.00025,5.86927,11.3639,10.11512,4.99512
NREM,0.00034,5.74439,11.73854,10.11512,4.99512
NREM,0.00028,5.74439,11.23902,9.74049,4.99512
NREM,0.00032,5.99415,11.61366,10.48976,4.87024
NREM,0.00036,5.86927,11.86341,10.11512,4.99512
NREM,0.00033,5.49463,11.48878,9.86537,4.87024
NREM,0.00031,5.24488,11.11415,9.24098,4.87024
NREM,0.00051,5.49463,11.48878,9.74049,3.87122
NREM,0.00042,5.99415,10.98927,9.99024,3.87122
NREM,0.00037,6.11902,11.11415,9.99024,6.86829
NREM,0.00036,5.86927,11.48878,9.74049,3.87122
NREM,0.00146,7.74244,17.48293,15.98439,7.61756
NREM,0.00043,6.2439,11.11415,9.99024,3.9961
NREM,0.00041,5.36976,11.48878,10.24,3.9961
NREM,0.00043,5.36976,10.61463,9.49073,3.87122
NREM,0.00036,5.74439,11.73854,9.99024,3.87122
NREM,0.00048,6.11902,10.86439,9.86537,6.61854
NREM,0.00037,5.61951,11.11415,9.99024,3.87122
NREM,0.0004,5.86927,11.48878,9.86537,4.24585
NREM,0.00057,5.12,10.61463,9.24098,4.99512
NREM,0.00046,5.74439,10.73951,9.61561,7.74244
NREM,0.00044,5.86927,11.3639,9.99024,3.9961
NREM,0.00044,5.74439,10.98927,9.61561,3.87122
NREM,0.00041,5.86927,11.23902,10.48976,7.11805
NREM,0.00049,5.49463,10.98927,9.74049,4.24585
NREM,0.00047,5.61951,11.11415,9.74049,3.87122
NREM,0.00046,5.86927,10.86439,9.61561,3.87122
NREM,0.00051,5.61951,10.48976,9.36585,3.87122
NREM,0.00058,6.61854,13.36195,11.98829,6.11902
NREM,0.00059,6.74341,12.61268,11.86341,4.49561
NREM,0.00048,6.49366,12.98732,11.11415,4.37073
NREM,0.0005,5.49463,12.61268,10.48976,4.24585
NREM,0.00067,5.24488,11.86341,9.1161,4.37073
NREM,0.00061,5.49463,12.61268,10.11512,6.49366
NREM,0.00083,5.49463,11.73854,9.1161,4.37073
NREM,0.00094,5.24488,11.23902,9.1161,4.37073
NREM,0.00098,5.86927,11.11415,9.1161,5.24488
NREM,0.00107,5.24488,10.73951,8.86634,4.62049
NREM,0.00124,5.36976,10.73951,9.1161,4.37073
NREM,0.00087,6.61854,12.23805,10.86439,3.9961
NREM,0.00104,5.36976,10.11512,8.36683,5.61951
NREM,0.00091,5.61951,10.73951,8.86634,6.49366
NREM,0.00108,5.36976,11.48878,9.86537,4.74537
NREM,0.00122,5.12,10.48976,8.11707,5.61951
NREM,0.00088,5.36976,10.98927,8.99122,3.74634
NREM,0.00095,5.61951,11.11415,9.24098,5.74439
NREM,0.00085,5.86927,11.61366,9.74049,4.99512
NREM,0.00128,5.24488,10.86439,9.24098,3.9961
NREM,0.001,5.49463,11.11415,9.24098,4.12098
NREM,0.00111,5.49463,10.61463,8.99122,4.87024
NREM,0.00108,5.24488,10.73951,8.86634,5.24488
NREM,0.00098,5.24488,10.86439,9.24098,3.9961
NREM,0.00136,5.49463,10.48976,8.86634,4.62049
NREM,0.00104,5.36976,11.23902,9.61561,4.87024
NREM,0.0013,5.74439,10.98927,8.99122,6.2439
NREM,0.00113,5.49463,10.73951,9.24098,5.12
NREM,0.00109,5.49463,11.73854,9.61561,3.9961
NREM,0.00153,5.12,10.73951,8.74146,4.24585
NREM,0.00116,5.36976,10.48976,8.74146,4.74537
NREM,0.00124,5.36976,10.73951,8.99122,5.86927
NREM,0.00103,5.49463,11.3639,9.61561,3.49659
NREM,0.00212,5.24488,12.86244,10.73951,3.12195
NREM,0.00051,5.99415,11.11415,9.99024,4.62049
NREM,0.00058,5.61951,11.11415,9.36585,5.74439
NREM,0.00077,5.24488,11.48878,9.49073,4.62049
NREM,0.00111,5.24488,11.48878,9.49073,3.62146
NREM,0.00056,5.36976,11.61366,9.74049,5.36976
NREM,0.00079,5.36976,11.11415,9.61561,4.62049
NREM,0.00075,4.99512,11.61366,9.49073,4.12098
NREM,0.00084,5.36976,11.11415,8.74146,5.24488
NREM,0.001,5.49463,10.11512,8.74146,5.12
NREM,0.00084,5.24488,11.61366,9.74049,4.12098
NREM,0.00099,5.61951,11.3639,9.24098,4.62049
NREM,0.00097,5.24488,10.73951,8.99122,5.49463
NREM,0.00101,5.61951,10.98927,8.99122,4.24585
NREM,0.00094,5.74439,11.11415,9.49073,5.61951
NREM,0.00106,5.12,10.36488,8.74146,4.74537
NREM,0.00078,5.36976,11.61366,9.99024,5.36976
NREM,0.00097,5.36976,11.3639,9.61561,3.9961
NREM,0.00093,4.99512,10.86439,9.36585,4.99512
NREM,0.001,5.49463,11.11415,8.74146,4.87024
NREM,0.00104,5.24488,10.48976,8.86634,4.99512
NREM,0.00092,5.24488,10.98927,9.36585,5.24488
NREM,0.00108,4.99512,11.11415,8.99122,3.37171
NREM,0.00116,5.49463,10.11512,8.61659,6.2439
NREM,0.00116,5.24488,9.99024,8.24195,4.49561
NREM,0.00125,5.12,10.48976,8.49171,5.86927
NREM,0.00125,5.12,10.11512,8.49171,4.12098
NREM,0.00095,5.36976,10.48976,8.61659,4.37073
NREM,0.00145,4.99512,10.11512,8.36683,4.74537
NREM,0.0011,4.99512,10.61463,8.61659,3.12195
NREM,0.00135,4.87024,9.61561,8.11707,4.62049
NREM,0.00147,4.74537,9.74049,7.86732,4.37073
NREM,0.00149,5.24488,9.49073,8.11707,6.2439
NREM,0.00115,4.74537,9.99024,8.24195,4.24585
NREM,0.00143,4.87024,9.74049,7.9922,4.12098
NREM,0.00126,4.99512,9.49073,7.74244,4.37073
NREM,0.00142,4.49561,9.49073,7.61756,3.12195
NREM,0.0011,4.74537,9.74049,7.74244,4.24585
NREM,0.00112,4.74537,10.11512,7.86732,4.99512
NREM,0.00136,5.12,9.61561,8.24195,4.99512
NREM,0.00124,4.74537,9.86537,7.74244,4.12098
NREM,0.00109,4.74537,9.74049,7.9922,4.99512
NREM,0.00143,4.99512,9.61561,7.61756,3.37171
NREM,0.00139,4.74537,9.61561,7.74244,3.9961
NREM,0.00136,4.24585,9.49073,7.49268,4.12098
NREM,0.0013,4.62049,9.49073,7.49268,4.87024
NREM,0.00127,4.99512,9.49073,7.9922,3.49659
NREM,0.00139,4.37073,9.24098,7.61756,4.12098
NREM,0.00144,4.37073,9.24098,7.49268,3.74634
NREM,0.00137,4.87024,9.49073,7.9922,4.12098
NREM,0.00128,4.74537,9.99024,7.86732,3.87122
NREM,0.00121,4.49561,9.86537,7.9922,4.49561
NREM,0.00106,4.74537,9.86537,7.86732,4.74537
NREM,0.00156,4.87024,9.36585,7.74244,4.24585
NREM,0.00132,4.62049,9.99024,7.9922,4.49561
NREM,0.00133,4.62049,9.61561,7.9922,3.9961
NREM,0.00135,4.87024,9.1161,7.86732,4.99512
NREM,0.00123,4.87024,9.24098,7.86732,6.2439
NREM,0.00164,4.99512,9.36585,7.86732,3.49659
NREM,0.00136,4.74537,9.36585,7.61756,5.36976
NREM,0.00132,4.74537,9.74049,7.9922,3.37171
NREM,0.00124,4.49561,9.36585,7.74244,4.49561
NREM,0.00132,5.12,9.36585,7.9922,5.61951
NREM,0.00123,4.87024,9.49073,7.61756,5.86927
NREM,0.00141,5.12,9.74049,8.11707,5.74439
NREM,0.00138,4.12098,9.24098,7.3678,3.9961
NREM,0.00149,4.62049,9.36585,7.74244,4.49561
NREM,0.00166,4.87024,9.24098,7.61756,4.99512
NREM,0.00103,4.49561,10.48976,8.11707,4.24585
NREM,0.00101,4.87024,9.49073,7.86732,5.49463
NREM,0.00099,4.87024,10.11512,8.49171,4.12098
NREM,0.00098,5.24488,10.11512,8.36683,4.49561
NREM,0.00096,5.49463,11.23902,9.61561,4.74537
NREM,0.00075,5.36976,10.61463,8.86634,4.37073
NREM,0.00102,5.49463,10.73951,8.99122,5.12
NREM,0.0009,5.12,11.48878,9.1161,4.87024
NREM,0.00131,5.36976,10.24,8.49171,3.49659
NREM,0.00088,5.61951,11.23902,9.74049,4.62049
NREM,0.00114,5.86927,11.23902,9.24098,4.62049
NREM,0.00102,5.12,10.61463,8.86634,6.61854
NREM,0.00098,5.24488,10.86439,9.36585,3.9961
NREM,0.00118,4.87024,10.61463,8.86634,5.86927
NREM,0.00095,5.36976,10.36488,8.74146,6.11902
NREM,0.00081,5.49463,11.23902,9.36585,5.49463
NREM,0.00096,5.49463,11.48878,10.24,4.49561
NREM,0.00081,5.36976,11.11415,8.99122,7.11805
NREM,0.00093,5.74439,11.73854,9.49073,7.11805
REM,0.00065,6.2439,10.73951,8.74146,6.86829
REM,0.00066,5.99415,10.98927,9.36585,5.24488
REM,0.00061,6.2439,11.3639,9.74049,6.86829
REM,0.00067,6.11902,10.98927,9.1161,7.49268
REM,0.00047,5.86927,11.3639,9.61561,7.61756
REM,0.00062,5.86927,10.11512,8.74146,7.74244
REM,0.00059,5.99415,10.61463,9.24098,5.99415
REM,0.00056,6.11902,10.73951,9.24098,7.24293
REM,0.00059,5.99415,10.11512,8.74146,5.24488
REM,0.00065,6.11902,10.98927,9.49073,4.62049
REM,0.00067,6.2439,10.11512,8.86634,7.61756
REM,0.00046,5.99415,10.86439,9.36585,5.86927
REM,0.00062,5.74439,11.3639,9.36585,6.11902
